u1,u2,u3,u4
1.066556744907134341e-02,2.002270888662990161e-02,4.670488945267035202e-02,2.178674230757466149e-02
1.083108669946580664e-02,1.407623048171539881e-02,4.675889702819587684e-02,1.611028122491466388e-02
2.259115794520672252e-02,4.785418521615693310e-02,3.132474276882415282e-02,3.601940185186971316e-02
2.860873818589933226e-02,1.806719259173406728e-02,4.175300139189441762e-02,3.129723884327315075e-02
4.203510963608100143e-02,4.802364112054750833e-02,3.379725459092307316e-02,1.705286554418196029e-02
1.484345978665621568e-02,4.563874029211369143e-02,4.324547393089781672e-02,2.022228325503556273e-02
2.380172551535136849e-02,2.214899712671791407e-02,3.873841777037766859e-02,4.033287554430629862e-02
4.991316717614100590e-02,4.821857606297283438e-02,1.844971173547037616e-02,1.723166652786584443e-02
2.655586741577507792e-02,1.603683937871707918e-02,4.961246513685249604e-02,2.016121504893461647e-02
2.114968115392167752e-02,4.316307034494404338e-02,3.555662071963924115e-02,4.238796686111327011e-02
3.821943989130503067e-02,2.070718693342847236e-02,4.650034399333914659e-02,3.436856580979499864e-02
3.475983806226995432e-02,1.584836927311699881e-02,3.193581616582303467e-02,1.696831468795419878e-02
3.519369136269460963e-02,4.381348609728535903e-02,1.071957585940326932e-02,2.169911333660953096e-02
2.637202327476529523e-02,3.236157382866401006e-02,2.684396435293978644e-02,2.280485870621484779e-02
1.155595162604744833e-02,4.388409767741030532e-02,1.596424751306114997e-02,1.721938044244987476e-02
2.600053114150438494e-02,1.106188423182949930e-02,3.450462240017598131e-02,4.726611673445087897e-02
2.651892081517870370e-02,1.886717792475348099e-02,2.150726630873495832e-02,4.089175836478848441e-02
2.603461607228294700e-02,1.284501104539304168e-02,2.186840568619362324e-02,2.133008068262436108e-02
4.833743725204053820e-02,3.714392156629726244e-02,1.272590102680974319e-02,4.678828743718239230e-02
2.331518506468823956e-02,2.635843664756764432e-02,1.803583271525564802e-02,2.355312729043757686e-02
1.463632904278958091e-02,2.785871174028800579e-02,4.555233370383802299e-02,3.201942256972775680e-02
1.238787980575597851e-02,4.617329855386522602e-02,2.184666384668271927e-02,1.569424442817410337e-02
4.020342483649923249e-02,3.818476036322479561e-02,4.144147912526632144e-02,2.513608966992518512e-02
3.616330025756139127e-02,2.072121678000061334e-02,4.750045269011493598e-02,3.317650525098549824e-02
4.307678905837099975e-02,2.257162689677816650e-02,3.702571939216151020e-02,4.222950543830319980e-02
4.879587914534188470e-02,4.469479297870314338e-02,3.421426494184524880e-02,4.111143742708691512e-02
1.236969685234258660e-02,3.836616196557404712e-02,2.629220344449716834e-02,1.120497460090208799e-02
3.266763501941859216e-02,2.412187557793586332e-02,2.535456041675306776e-02,3.152449628386343183e-02
2.328188651581310220e-02,3.075380607916030490e-02,4.850217155668939961e-02,2.968660652479321316e-02
1.012462218791059312e-02,3.154348650588270631e-02,3.261536600098352556e-02,3.580200207517166694e-02
4.933359653357752977e-02,3.498482702504211728e-02,4.194672371416281742e-02,2.970032102347679864e-02
2.401989925283212410e-02,4.227044523103733881e-02,2.951276697503033702e-02,3.186533509620551735e-02
1.002190250966733184e-02,3.967893602983777607e-02,3.800903726682882539e-02,3.262420851635753488e-02
4.816659844928848633e-02,1.583581531759106070e-02,1.074473965910154039e-02,1.499473992527603633e-02
2.476732028713132805e-02,1.627758084490593671e-02,4.514507516496625572e-02,4.795766493311504064e-02
2.092389008294827379e-02,2.025728664431094769e-02,3.763227795731244330e-02,4.935423271331094291e-02
4.576853868730829805e-02,2.323652607242900070e-02,4.154308067367402241e-02,1.778873316804906873e-02
3.652591991952999079e-02,4.543930449164100549e-02,2.962959839336237744e-02,2.349747554482015457e-02
1.211278530004514242e-02,3.456194718101873731e-02,4.663533430157426607e-02,1.505027953640401470e-02
3.494182569461828231e-02,1.659823020540502486e-02,2.783806477078080294e-02,2.077456934846367426e-02
1.235584605353192214e-02,2.186425846962590513e-02,4.050864897188122260e-02,1.769539446367242308e-02
3.081286212996343921e-02,3.400811751579294051e-02,1.590460012337098494e-02,2.673482303238196300e-02
1.807966816982161523e-02,2.435405666141532768e-02,1.853466668841416073e-02,2.142455269714765506e-02
3.251731172440398832e-02,3.195479443853433549e-02,4.666182440014580296e-02,1.087508500290230301e-02
4.920554457738752357e-02,3.263696385614266171e-02,3.415877587042734365e-02,3.644617637854130621e-02
4.140371043360802084e-02,1.237427985463235638e-02,3.805784753776450535e-02,2.941392321861024256e-02
2.479366039722639276e-02,3.899355703539756496e-02,2.852954939933333850e-02,3.733537632031740799e-02
1.407889132452357604e-02,4.499390495377740551e-02,3.071239457035866705e-02,1.408238967058546981e-02
2.346764921845007762e-02,3.895216655040466269e-02,3.460153465961401942e-02,2.149801041735219936e-02
2.090533139358217302e-02,4.706685073751509796e-02,1.874744068603390740e-02,2.671883061745864568e-02
1.540979152164684632e-02,4.005162969033413539e-02,2.248975858729279631e-02,3.701674325840360186e-02
3.985196408703211429e-02,3.347037379266572243e-02,4.047808746163363697e-02,1.810202090966581828e-02
1.267552887655616981e-02,2.904257342297150019e-02,2.519597265584353277e-02,1.759799057772174283e-02
3.747872669510934202e-02,2.947090096785359714e-02,3.383626855050490823e-02,3.146189686171595862e-02
1.575992721772479996e-02,4.067826908167586353e-02,2.534721467481812485e-02,1.540619905064454821e-02
1.280929016383977777e-02,2.185891039690390433e-02,1.171801342270364227e-02,1.142017586643006254e-02
2.867326277073613261e-02,3.117927190037533824e-02,4.291326787891137917e-02,2.359511870420605631e-02
4.115972218209879019e-02,3.840071259822205874e-02,3.813360653772070868e-02,1.959243462396398697e-02
3.348442630679673154e-02,1.895144238878063506e-02,3.261708766096300255e-02,2.480332121048620456e-02
1.770200460126905920e-02,4.466172976433917946e-02,3.027043426136040438e-02,2.273397566831340116e-02
2.702207101256462463e-02,4.102899192673843676e-02,1.237502289810749577e-02,2.818389181479129951e-02
1.893461188161570108e-02,3.832391406790833926e-02,1.770896111997524031e-02,1.665144178045733364e-02
3.816480716557776875e-02,1.095201459648765911e-02,4.429663669839205287e-02,4.688833320966220852e-02
4.932096935284432243e-02,1.442086764948629155e-02,2.602915014052440551e-02,3.202411662841554013e-02
3.358740604823737264e-02,2.117805900421715001e-02,2.057521251085765029e-02,2.570475002408258852e-02
4.765476043451725985e-02,4.527734224532879020e-02,1.655734833586845409e-02,1.891165503936798747e-02
3.899822808028000076e-02,2.570269484504811297e-02,4.892572724690857910e-02,4.144102232027167820e-02
2.727366792065431811e-02,1.416314289760612667e-02,4.353592694281904762e-02,2.067981389846292734e-02
2.633417455629763482e-02,2.736584003144285765e-02,1.544025211615016394e-02,1.832175820959459217e-02
3.283787992748508910e-02,2.512539520288902678e-02,1.445596240157325310e-02,2.230768189461718870e-02
1.724105593573529646e-02,2.481135806148042702e-02,4.055271867067787583e-02,2.552693729802559680e-02
1.646853752093659431e-02,4.538233543653429070e-02,3.439216592530885269e-02,4.861077845448553980e-02
1.373063371011800336e-02,1.406242190344447404e-02,1.185899244693373357e-02,4.981216090472152108e-02
4.375115233536246151e-02,2.631057609044429313e-02,3.306946332988662529e-02,4.924736307822886322e-02
2.094291317635559729e-02,1.500957384881146037e-02,1.116081338408543913e-02,3.135775280193383446e-02
3.791628848344901631e-02,3.644457390109832884e-02,3.507034772683684243e-02,1.350012537383298711e-02
2.332532293699231263e-02,2.779495190087438033e-02,4.811527693716882020e-02,4.927785007552545893e-02
3.478818028514468752e-02,4.681188332319285994e-02,1.262246046256956279e-02,2.081645028027937633e-02
4.329690314491991404e-02,4.237213215373823727e-02,3.346918384984513828e-02,1.465238298240862866e-02
1.747301653143945935e-02,4.122761579111665353e-02,3.173453829507753843e-02,3.132952372210211223e-02
3.430037408241216890e-02,4.255854535777259251e-02,4.002328932702023390e-02,1.559059912562038054e-02
2.303969205500751988e-02,3.757299426609506804e-02,2.173363788663157381e-02,4.995083228878970105e-02
3.175495869653869457e-02,3.324057138005810652e-02,4.144291857763785641e-02,2.396961244374767180e-02
1.581785975344642339e-02,4.608441224115737700e-02,2.427474903401046630e-02,2.137813409826946898e-02
1.081957466669907462e-02,1.914260188225909085e-02,2.097451396760367445e-02,4.904259139463518907e-02
4.350078174692965233e-02,2.030091852722943485e-02,4.132935616036765430e-02,2.285640610998277908e-02
1.723777031754152728e-02,2.709896114581153426e-02,3.254615744413646983e-02,2.116836996644832353e-02
3.737506332444974488e-02,4.283168124152485212e-02,2.443908199972662926e-02,4.867866812430436674e-02
4.836745828738099606e-02,1.762091456010195234e-02,3.258580611187925774e-02,4.484247662430452391e-02
1.871634704855896364e-02,4.667745006866686613e-02,2.765580872726224049e-02,1.923800342145962072e-02
3.540504785892784057e-02,2.075303459519011601e-02,4.620160609230809096e-02,2.428364201570368253e-02
3.751614479506141381e-02,1.232404623204629360e-02,1.666887660400699633e-02,1.414605641094402594e-02
1.523777618275906284e-02,1.148173902691102845e-02,1.588752120163117176e-02,4.660104142594768267e-02
4.374753193086658443e-02,2.375287276212740412e-02,1.437811815371001570e-02,2.077611381572317187e-02
4.428169813428101814e-02,3.641657810545410878e-02,1.532662503304153476e-02,4.080017162921160262e-02
3.838515467605004006e-02,4.992795018439387389e-02,3.253357562253358926e-02,1.583000289112474965e-02
4.197062405280677783e-02,1.254987171931814562e-02,2.374718879908235131e-02,1.788018534375903495e-02
1.135238410810303529e-02,4.665674319546522786e-02,3.132259606268407437e-02,2.767977183477078607e-02
2.491334084006733077e-02,1.815657717033455215e-02,1.701544145485708870e-02,2.886138517008916826e-02
4.121091496677173338e-02,3.697571801815308090e-02,4.491437055750700791e-02,3.615284617791795357e-02
4.820785982041442957e-02,3.882465667344308508e-02,2.879168894476859947e-02,4.318277682606965623e-02
2.444317601664802719e-02,2.520090848660403240e-02,3.120194740620699236e-02,4.320929731176300498e-02
3.531197710370068132e-02,2.610021457452842142e-02,4.456310339688610012e-02,1.271000357306327662e-02
2.598016360601215768e-02,1.382042456541489328e-02,4.752477160168461223e-02,4.740595961128644953e-02
4.333405895538618158e-02,2.233837100250510299e-02,2.946532424369995018e-02,3.910789308785211915e-02
4.886996312665220499e-02,2.434036978867776604e-02,3.440819823449584730e-02,2.867239149450122315e-02
4.530604972320723123e-02,1.550888510430043638e-02,2.454246986285119753e-02,4.884962765236088023e-02
4.247040408692180635e-02,1.925664401484658561e-02,4.819601106145100095e-02,3.380002616454914899e-02
2.397394189118982888e-02,2.313468696218382720e-02,4.061624080771476103e-02,1.494688730591281489e-02
3.726744039865539232e-02,3.808257320761433001e-02,2.039291612231078354e-02,1.757770546140547882e-02
3.479367753731920504e-02,2.468857368956400844e-02,2.057945697086548120e-02,4.253557960137225452e-02
2.508591548324028836e-02,3.610092062827850723e-02,3.830974880826004680e-02,2.502578217363839869e-02
3.027926881876472770e-02,1.992832079588001057e-02,4.412481833072324361e-02,4.014938850961257549e-02
2.143012368136228141e-02,1.442650236732415797e-02,2.951531495965594581e-02,4.134067373477961355e-02
2.239805783618472462e-02,3.411180228257260777e-02,1.886930591535772306e-02,1.390783409529942373e-02
2.552534137629002692e-02,3.842223228388380596e-02,4.823268953812277771e-02,4.371737892018929400e-02
3.852202910543966324e-02,3.962129489395892906e-02,2.456160938043433148e-02,4.837563449623367290e-02
2.010886410011112485e-02,2.705862749560601632e-02,3.356785776253439629e-02,2.943434743274293136e-02
1.486105382617810243e-02,1.835746512134629055e-02,2.399664283111455770e-02,3.135265259726889575e-02
4.459469884954243846e-02,3.474385968389796797e-02,1.698470618821892875e-02,1.604894194107606489e-02
2.923467664917594327e-02,2.274492133872845628e-02,1.986208948243111880e-02,3.418780933263636940e-02
1.701665125970342612e-02,4.629795242449497028e-02,2.054493971755380968e-02,2.847662339260659259e-02
3.789311770809287300e-02,1.414214229456958564e-02,2.733926194192204395e-02,2.382775731299398292e-02
1.313730228858415311e-02,3.446074041998940102e-02,3.959768951892079364e-02,2.589801556682131550e-02
4.951069063350223287e-02,4.418907920390289373e-02,4.851028372881651535e-02,3.826235752833449799e-02
4.841843693201806215e-02,4.253149638292298695e-02,4.216565255445996890e-02,2.333158522855710570e-02
4.926687216771355460e-02,1.483246342685039590e-02,1.469730183279220267e-02,2.731876725956589730e-02
3.744473870733989324e-02,4.929772992074089866e-02,1.089208368222249236e-02,3.719093800631517732e-02
1.255027335393767672e-02,2.096358041450358672e-02,3.017073979682086821e-02,1.491282552558253170e-02
4.042457362304786167e-02,4.600675532705827270e-02,2.187643856796298719e-02,1.471384991442697618e-02
2.648871075835895067e-02,2.843907017440045620e-02,4.882654103107589988e-02,1.199096148236549614e-02
4.071020971658040333e-02,1.728135822024286922e-02,3.733040017603748983e-02,2.515052312183043912e-02
3.337409658463178636e-02,4.124054362320286188e-02,4.772443197119485142e-02,1.786701147183387961e-02
1.870862122637280758e-02,4.226100426201394311e-02,1.719842867797795327e-02,4.033626739902534952e-02
4.475247401045626822e-02,3.783388015666583337e-02,4.523141431291910486e-02,4.254608364773249107e-02
2.902762852345168454e-02,1.993055038671688595e-02,3.744995370041994537e-02,2.916627631172162560e-02
2.625364217416302492e-02,4.480991069791186859e-02,1.651377483562859946e-02,3.787894506364793135e-02
2.721528066806651325e-02,1.196764506938315445e-02,1.949526726512471053e-02,3.226036075744263126e-02
1.458357359827741617e-02,3.056105856894725248e-02,1.478990466835044051e-02,2.955018380348540391e-02
2.146018567393953233e-02,2.640558533774519517e-02,3.095535710193488693e-02,1.613422193396506568e-02
3.938111847828352358e-02,1.900499280722331430e-02,3.408741467709858891e-02,1.933881161117559366e-02
3.512233690044942042e-02,4.312764232085407323e-02,2.350102737070364906e-02,1.475978388069906083e-02
1.006450248665013286e-02,4.921397951372313839e-02,1.860703320632825508e-02,2.571185233302002160e-02
4.163557894618032801e-02,2.238246634271204988e-02,3.130392872548345973e-02,3.004463499724705638e-02
1.950923878134596876e-02,2.279973443131621397e-02,4.545253262633432156e-02,3.150780220463988285e-02
1.089535722174303847e-02,4.937679780554255632e-02,3.849912118474376616e-02,3.600514458339004048e-02
1.714989235083673458e-02,2.160868569288264263e-02,2.617121814700919258e-02,2.140438749573280938e-02
3.992075156313999035e-02,1.025299867387632381e-02,1.368282435698120643e-02,2.088535162355218897e-02
2.726855197663984737e-02,4.790157743448890393e-02,2.413304287640958418e-02,2.827716949141319269e-02
2.205273497944219493e-02,1.666446495782551024e-02,1.783208879757166784e-02,1.085328472296998373e-02
4.783722888053610484e-02,3.871107930804711800e-02,3.950234490243809821e-02,2.620791442505223529e-02
1.438236427806298748e-02,1.392393435449585173e-02,2.783176273044810772e-02,2.475047553446319687e-02
2.111557319870390956e-02,1.689480339834271982e-02,1.753587168944613361e-02,2.378257044795213659e-02
4.194642232240568258e-02,3.673707710273102500e-02,1.093765331761687061e-02,2.166725827595931617e-02
1.360855606849421806e-02,3.332214397738871708e-02,1.205692272626101257e-02,1.031181787626951445e-02
4.950145176489405274e-02,1.242217975914002709e-02,4.681445695670403973e-02,1.368283664598277799e-02
4.292250778989668142e-02,1.691606140800120880e-02,4.881473448114719699e-02,1.262411296533054970e-02
2.802484804887556830e-02,3.576869592735618802e-02,4.535306305545073330e-02,3.868196035952715939e-02
4.524069359152135122e-02,3.740568713536129852e-02,3.125564085124498542e-02,3.009179779390062925e-02
1.105041065109113943e-02,3.045693035550444544e-02,4.371018895422102563e-02,2.384532763829274454e-02
2.738266558815607293e-02,1.982725796586180117e-02,4.836848676435626104e-02,3.215813241158762409e-02
2.802998644879258622e-02,3.854618226742014681e-02,1.525811245066729938e-02,1.585657528330669530e-02
3.845444252214446496e-02,3.211100394208743491e-02,4.377353831710067283e-02,3.974798457067384855e-02
3.595631044747073929e-02,4.316520948816724573e-02,1.816466951186917339e-02,3.030693504901675606e-02
3.537585311195592941e-02,3.716604844416505210e-02,4.843693501434622600e-02,1.534692008458974841e-02
2.575408971350139770e-02,4.188432084629818003e-02,4.480254901777733917e-02,2.229449332929003130e-02
2.627347470353735837e-02,1.432719436715398573e-02,4.037008069612266908e-02,4.093569595257911392e-02
4.731681316277945581e-02,1.429892284379085353e-02,3.096626716825576220e-02,4.962043937745225924e-02
4.487588652291285563e-02,3.455588088653957501e-02,3.618296285607438406e-02,2.522618162966209360e-02
2.738653480696233433e-02,1.665027652021537630e-02,2.391980444337633849e-02,2.837779052190947393e-02
4.726368268335898182e-02,4.496754201065349815e-02,3.612245168997144096e-02,2.288268252069587672e-02
2.743102693690401689e-02,4.531116681627309073e-02,2.048864300292269763e-02,3.162662781761121922e-02
3.065438156291681870e-02,4.608769322236177385e-02,2.749465724222773660e-02,1.061680865211680862e-02
4.965982566609716126e-02,4.888106096424022634e-02,2.726986722050361162e-02,3.082585513567531743e-02
3.481884903925246827e-02,2.820769067482913756e-02,2.137655482829359591e-02,1.380516937237133944e-02
1.871078409550173960e-02,4.253845697730016667e-02,3.366785468941130288e-02,3.355069194527969534e-02
1.097196655379192518e-02,2.699929820458340374e-02,2.713601528374159216e-02,1.490904286411648058e-02
3.607014315434611124e-02,1.856147976287039411e-02,4.752283990027755811e-02,4.498818220496904330e-02
4.193069438953149486e-02,3.468416064232836271e-02,3.452036033301751627e-02,2.105077731951972286e-02
3.171274358562869988e-02,2.446131224604981835e-02,3.545012941830974484e-02,2.188344871743235290e-02
2.993065088720205796e-02,3.987425958231533007e-02,1.475007410775005037e-02,2.534955798749041062e-02
2.953347535390699052e-02,3.145641118186829482e-02,4.582490547838159733e-02,1.880847226267007288e-02
3.520687106955749240e-02,4.141112022984864277e-02,2.427002296745439658e-02,4.636897216029726987e-02
2.349782330770811001e-02,2.095234149849957428e-02,4.112650032627181845e-02,4.971848922406348764e-02
3.373778541152720051e-02,3.987114199240308909e-02,1.199778173573012169e-02,4.385910954127123645e-02
4.838172074667390632e-02,4.460408505205309265e-02,3.165785219510867943e-02,2.149424478105393943e-02
4.564172053254290928e-02,4.903420920218164170e-02,3.203246061219279517e-02,3.471559630604931224e-02
2.675143338077490968e-02,1.320543077027700948e-02,4.677855005747642153e-02,3.989873593059996282e-02
1.869478657875888600e-02,4.532891389384956921e-02,4.088023167422504683e-02,2.857765498953838967e-02
3.641421580752577519e-02,1.023451954472289448e-02,4.186970872603813787e-02,2.446190391689971946e-02
1.880722731074046389e-02,4.096458572785410118e-02,3.454988314231565577e-02,4.516708878434180091e-02
1.560626538331845448e-02,2.799579041849783317e-02,3.926422582228256825e-02,4.316266186045719655e-02
3.006387708088868044e-02,1.541594117514674678e-02,2.768909703293433167e-02,2.930394790511874070e-02
4.100188556873962664e-02,2.088677424291508072e-02,4.388950042583403960e-02,2.612487637594542583e-02
4.712452739521062056e-02,3.190353985896158401e-02,1.019245537825086076e-02,1.081647181476502739e-02
1.792571585214451646e-02,2.259344227036381297e-02,3.043088080167730136e-02,4.988097553927950401e-02
3.510897909011317236e-02,3.528023030650364461e-02,4.830062615262891573e-02,3.808743722220894745e-02
1.321333387831603867e-02,2.197786761020403129e-02,4.541166596666545985e-02,2.506743123330515410e-02
3.967284937613903967e-02,1.323417041998095102e-02,4.442163265288972401e-02,1.547677386852673587e-02
4.452103559735020449e-02,2.450772448838975034e-02,4.691334658931968493e-02,2.336129286563317503e-02
1.426273237853404804e-02,3.809879302344017227e-02,2.702670070136836689e-02,1.023528019647154154e-02
3.636405965074059055e-02,4.234931382554490281e-02,3.175749800722595800e-02,3.033972745639387791e-02
3.240766091326788972e-02,3.803354698580446724e-02,2.064496555140118636e-02,2.148517531101248879e-02
4.429983164002843782e-02,2.083267358990622403e-02,1.080648059396123288e-02,1.683049951077186801e-02
3.791020449245761925e-02,3.144073037193544085e-02,1.477648536035330168e-02,1.718006368842291826e-02
3.980027604622728837e-02,2.410360080629063081e-02,4.291777154670997629e-02,4.893536229542352900e-02
2.055860503779530224e-02,4.202930434194764031e-02,3.092125660194552927e-02,1.508437321757392924e-02
3.183986508273591726e-02,4.286355593725042074e-02,2.281506178582783095e-02,2.565627938286588194e-02
4.207540959044227952e-02,1.465277721427868038e-02,3.056720604456902857e-02,2.734608330278080757e-02
3.135785613261865556e-02,4.880780803575431037e-02,1.478520376469129316e-02,3.844164484536801568e-02
1.385657321542122129e-02,3.204719604925020809e-02,4.200932111478396236e-02,1.634722762555321229e-02
3.386561809966281977e-02,2.497762686373018737e-02,3.612624220172033773e-02,4.608890674473462012e-02
2.448532159454780421e-02,3.492011581820050198e-02,3.580272000126735049e-02,1.151665303195257249e-02
4.068705509150963295e-02,3.371601658699951987e-02,4.668129658002252713e-02,1.350637429838478717e-02
4.988792382210542609e-02,4.686724747543317277e-02,4.801595080862600118e-02,4.812713459613644079e-02
1.960227538401320205e-02,4.143157982736013489e-02,2.872933308153874377e-02,3.806954489719001355e-02
1.118952081261316567e-02,3.490519004762372007e-02,3.622488474308786094e-02,3.325289753919618424e-02
4.191557728336522265e-02,2.682896404339248780e-02,4.399710237599443324e-02,4.476408254617492838e-02
4.357197323233676783e-02,2.874195700943330684e-02,3.931604033694117983e-02,1.124685922748553009e-02
4.762781477520302426e-02,4.793114303271064913e-02,3.138271049413839803e-02,2.019628011540234788e-02
3.793009627442193304e-02,1.217751233044910703e-02,1.215717596455017681e-02,1.467546709113095801e-02
4.689208548355525835e-02,4.101719832619055844e-02,1.725951348455264864e-02,4.260324197703881099e-02
1.361414626147139546e-02,1.664460385182779667e-02,2.300412001006976737e-02,2.334818321739366709e-02
4.969140245878386070e-02,4.758467102690587536e-02,4.985810680450807747e-02,4.406325973763034615e-02
1.643973679289944395e-02,3.780991739852987421e-02,3.643428127287277191e-02,3.316746820220792258e-02
1.642890769641182011e-02,1.413097913515545985e-02,4.799497643651867013e-02,1.515536064035761035e-02
1.570507722597895908e-02,3.280614083007261927e-02,4.532663753965981979e-02,2.827139132134275090e-02
2.266825806705760615e-02,1.775699607240556130e-02,1.541573821876329048e-02,2.789341070001495615e-02
3.617496888689997886e-02,3.462117214402277154e-02,1.399378593175244941e-02,3.383751897413339593e-02
3.179621219923753350e-02,3.377908610286767949e-02,2.002467220272353271e-02,2.644836214583944078e-02
3.220320553799305846e-02,3.466678712862511502e-02,2.456713728017790449e-02,4.060271574601677369e-02
4.879175476496336317e-02,4.856103658398911588e-02,2.216898436096786593e-02,3.047948631694894633e-02
4.193677414292890093e-02,4.969823078531879906e-02,4.492611824261230624e-02,3.026228792810274626e-02
2.755913188853769541e-02,3.498892812623121545e-02,1.834667722477142243e-02,4.530524052664990087e-02
2.207793220342684978e-02,3.546894777892055373e-02,4.914195422498097293e-02,3.002595300559966068e-02
1.841419457403700027e-02,1.171010992475688198e-02,1.570684825653553135e-02,4.683970031635696640e-02
2.695527663829393877e-02,3.259176404040266262e-02,1.344547909327003209e-02,4.550820024395569457e-02
4.709302122430746723e-02,3.862870146186336145e-02,2.297349276017412664e-02,3.550127029074000296e-02
1.945171292694766393e-02,3.027521337635168813e-02,3.134343941597324268e-02,4.546834824530771035e-02
3.397311709882809561e-02,1.806844674727407785e-02,2.274256563564342609e-02,2.147936379950562621e-02
3.114452339978680123e-02,3.557564996337525542e-02,2.631276594000022534e-02,3.431357745601385650e-02
1.585952649009613954e-02,3.227701248142431090e-02,4.275623475376980065e-02,2.008905771361943135e-02
2.685455957660016352e-02,2.908909069231500194e-02,4.363573327281340675e-02,1.747519846207741534e-02
2.566747845838494857e-02,1.413291755692143263e-02,3.863513757310109431e-02,2.915633715907604839e-02
4.710389744239758258e-02,3.245990677167157057e-02,4.037912569571197596e-02,1.155440526498931024e-02
3.151189477784561987e-02,1.802787559833410325e-02,1.244165791161323982e-02,3.805094441713174902e-02
4.061954913466020445e-02,1.161542732281222075e-02,4.986138188107330088e-02,1.223054948146083676e-02
3.815131265191461230e-02,2.104113966056669199e-02,4.448303722845834557e-02,4.792856936648297317e-02
3.855149944599818579e-02,1.626814623439661739e-02,3.768365843289830930e-02,3.753792836534930455e-02
3.856259845132346126e-02,4.755085013666007776e-02,1.448849370029868522e-02,4.040785643767637325e-02
2.633755411231294280e-02,2.034053781728856203e-02,3.490953004530315817e-02,4.982916793229831554e-02
2.785282817006657502e-02,1.443184096651342965e-02,1.517074444587428877e-02,3.929306023793228270e-02
4.324378563835421657e-02,3.071366228597727233e-02,4.350531323142761697e-02,1.102794653598528941e-02
3.340853661456291007e-02,4.321867235574089472e-02,2.964859552463689624e-02,4.191205656473487307e-02
4.191856817276409797e-02,2.605616678267830277e-02,2.983698483009429581e-02,3.716212384573152477e-02
3.243096644170539999e-02,2.949854183375388156e-02,3.749002665562469611e-02,3.791756533397763751e-02
4.190823309986708989e-02,2.967087897168642352e-02,4.459862038169126047e-02,4.959934597449717347e-02
4.296562145450771864e-02,3.324415771086404459e-02,2.960593481593395970e-02,1.034240875800859251e-02
1.499994920978665533e-02,3.840977253460051838e-02,2.395518243452138263e-02,4.640888579295950750e-02
3.148457475473730172e-02,1.745323748005940187e-02,3.862181433272072334e-02,2.542592998600957249e-02
2.633177426686070244e-02,3.123901489813715737e-02,3.806707858746976453e-02,2.897148709820100004e-02
4.199922042142813228e-02,1.747395345201216421e-02,3.696490932656114337e-02,4.871187918721464616e-02
1.774705300692375198e-02,3.311482585177313864e-02,1.602301108263590873e-02,3.898019047563011652e-02
3.192528840369179832e-02,2.793603108936936613e-02,1.398685349460642227e-02,2.689573658986971899e-02
2.010089497254152063e-02,4.881941041427955569e-02,3.728531725540591701e-02,1.361942667173232299e-02
4.720456331415213980e-02,2.830589058266688718e-02,1.881907144463586951e-02,2.028456921687677578e-02
4.516242546011203091e-02,3.206407659408715138e-02,3.430391608558924083e-02,1.969645882635393669e-02
4.153280978703375453e-02,3.151892916084782226e-02,4.116231805901073709e-02,4.897488106087017484e-02
2.067658535782130463e-02,2.015915214107876635e-02,2.634147231907540271e-02,3.070251395715332954e-02
1.623070998819791180e-02,3.264876580725303151e-02,1.758215605070975046e-02,3.631130490145735579e-02
4.105917442846491322e-02,1.629856001458487857e-02,4.957472482702067473e-02,4.719524167382399549e-02
3.294362864381265854e-02,1.537329491062697923e-02,4.256006695391354594e-02,1.347951763025260520e-02
2.211404726038112070e-02,1.310419902209612394e-02,1.403868416572525216e-02,3.227012644594999535e-02
4.674104236272993290e-02,1.420682735600284179e-02,1.826736803028247008e-02,4.364658554897789949e-02
4.071523833373770496e-02,4.347480517881044393e-02,2.619989898525861699e-02,2.067190896976132952e-02
2.449893794452175089e-02,1.070319757598547569e-02,2.369548863679113784e-02,4.705024093240262745e-02
2.158435602229043931e-02,3.819593327054910531e-02,1.798848542885121346e-02,2.549892426967592315e-02
3.743996714540730880e-02,1.838620192677722226e-02,2.021690679885472519e-02,1.485862403125331500e-02
4.355126128608072938e-02,2.015406424537453944e-02,1.019771429581259325e-02,3.825156093653610950e-02
3.122653279040030899e-02,1.422560700620657294e-02,4.588846613368108285e-02,4.870057789320090397e-02
1.050011839907332226e-02,1.737234299168984031e-02,1.552165214829250364e-02,2.169036960514912626e-02
3.652936882235199162e-02,2.331636488576681668e-02,2.457017966340219878e-02,3.483843450157024513e-02
1.169828957126693020e-02,3.438750407067953097e-02,3.791487570912448896e-02,3.506168886312168581e-02
3.992316006242176835e-02,4.706487970391990544e-02,2.079434880187212495e-02,2.115857896199335730e-02
1.873352555713116499e-02,4.156003213683428371e-02,1.188703257783917805e-02,3.621059159007221362e-02
3.788708382599113855e-02,1.489258549334903162e-02,1.508660903351172547e-02,4.783819394586604629e-02
2.770050926232184296e-02,1.828731125660887358e-02,1.230187839485770949e-02,1.943983267565432133e-02
1.514920435599639154e-02,4.228984442689384671e-02,2.855713025980296388e-02,2.693675550941176944e-02
1.886076718920654677e-02,3.108736408105650800e-02,2.319547284518703317e-02,4.848108136327799328e-02
4.323360645421017723e-02,4.843844849973899525e-02,2.988600946979805967e-02,3.636959333959258883e-02
2.265283997428083756e-02,2.109265164415013299e-02,1.184426945897766245e-02,2.791152451177061899e-02
