u1,u2,u3,u4
4.414555908236936915e-02,4.833202254535805265e-02,2.494647230671814819e-02,1.110160113421921300e-02
4.052557077351757325e-02,2.538680454016778443e-02,2.085762501353234655e-02,1.201039088959123674e-02
1.792013321069840792e-02,2.496344810048619495e-02,4.945465955452561790e-02,3.578854592512852734e-02
2.586258968263212277e-02,3.132025402916201184e-02,4.108562282709864871e-02,4.072057476770989115e-02
2.824673924490995330e-02,4.209173686744328846e-02,1.000405619853703826e-02,1.169080567977337157e-02
1.296061485853111650e-02,2.873379656313631431e-02,3.723097488057310056e-02,4.311788725943789535e-02
2.378325155024615251e-02,1.667752143528669628e-02,4.998037625763296354e-02,3.450434850541495013e-02
1.139648032261852614e-02,3.725236411508499323e-02,1.948544489103928162e-02,3.153894592319739926e-02
3.060279131316831491e-02,2.996484172652809364e-02,4.036280789294045129e-02,1.015716992911413520e-02
1.089030832583830904e-02,4.370719238302842730e-02,3.053169533991734186e-02,1.669183359602052774e-02
3.668973492205938880e-02,4.507798494888851093e-02,3.615026293549104125e-02,3.164555248390543002e-02
4.880847723773729802e-02,1.992249823442862958e-02,4.408809894516501487e-02,3.811354430002384525e-02
3.938236111326746253e-02,4.285616186633735281e-02,1.966407085683593431e-02,4.481674735691515421e-02
1.954919269334646353e-02,2.597045391602974956e-02,4.013775985335591573e-02,3.079666723851209875e-02
1.711596776777945736e-02,1.414526831506463141e-02,1.179641371277066059e-02,3.963192604519608087e-02
1.700171498397548900e-02,1.908282682443439987e-02,3.397585219947205082e-02,1.744727851463663895e-02
3.152035003907396882e-02,3.909787199144514752e-02,4.406483434876140581e-02,3.030117482139582652e-02
2.214023828356739138e-02,1.442969621211531023e-02,2.139471859259862996e-02,2.044050353787003893e-02
3.800940485247151363e-02,1.240486407730204653e-02,2.413582540212811170e-02,1.854974043072470449e-02
2.339553083956158464e-02,2.479615312483348516e-02,2.916741841155524873e-02,4.031308766774834712e-02
3.091074250824472902e-02,1.271412280439707630e-02,3.016039784667189083e-02,4.289957133907066483e-02
4.293017753219159627e-02,3.086678712853228868e-02,2.288158548388673219e-02,3.446847992242037945e-02
2.302680726644840831e-02,4.211956931852366137e-02,3.200476380364849355e-02,2.577218346973388086e-02
4.683230649309941263e-02,4.985792045302618603e-02,1.982236377076630057e-02,3.229490580785137482e-02
4.987067736778235533e-02,1.891487036204896749e-02,1.083830899396339732e-02,2.192081791401430391e-02
4.832005460080150694e-02,3.564760013460267080e-02,1.253837248739337294e-02,3.427654215380942365e-02
4.205951142831892975e-02,1.047987391202632144e-02,3.531580553037080156e-02,4.163151214394320704e-02
2.834573821830463358e-02,4.856268734326964209e-02,1.620569688616358556e-02,1.573818166032298418e-02
1.831928439658305624e-02,1.332239126820963619e-02,4.719762373921589094e-02,1.084497926315013475e-02
3.765369131402728636e-02,4.845428034848947574e-02,4.476734659636570635e-02,4.329092446922703369e-02
2.947675663230645005e-02,2.427546832778121680e-02,2.450571773858960245e-02,2.312702688446410804e-02
2.463399100984225987e-02,1.646373855404168959e-02,3.612171153935946760e-02,3.892452523500036093e-02
4.396907185466412266e-02,2.351908764970576243e-02,1.472869432086616921e-02,2.764481624223214667e-02
3.504900719306505014e-02,3.639590362936485218e-02,2.158363028199117642e-02,3.691068923317128436e-02
2.770965806558953193e-02,2.117533572267418090e-02,4.551449574689400007e-02,4.356452333222900902e-02
3.584322728520895202e-02,4.478342568801302326e-02,1.155501491567004560e-02,4.724226113562121632e-02
4.622249593743879559e-02,3.162820931545462511e-02,3.719361413165531149e-02,4.191649907140830578e-02
1.173753287207101453e-02,3.697616780681515364e-02,1.127735226214368267e-02,3.981254389293042983e-02
1.306737822245487325e-02,2.890382131999501975e-02,2.170963019320080317e-02,2.637745703282055182e-02
4.901075330433408289e-02,4.733483480202765187e-02,4.892591056632411561e-02,1.114000005126363803e-02
1.292469700505462227e-02,3.046655150142715818e-02,4.523834690413466864e-02,4.307060915311686916e-02
2.503357010306967584e-02,2.528708391313980175e-02,2.176746697448913789e-02,4.761354843590899499e-02
3.916145536348878547e-02,2.435708856711538486e-02,1.954465273311923115e-02,2.689142014405161707e-02
1.627980742127367597e-02,2.821562019425189610e-02,2.767028567653781468e-02,3.713008704021861228e-02
3.444303838403933726e-02,1.729745137457426932e-02,3.981266969119052340e-02,2.783912509965372206e-02
3.164906644803998359e-02,1.790233429529996048e-02,3.727979698103518064e-02,4.871526429128635732e-02
3.949079667065930055e-02,1.648024227883938125e-02,4.699882608999671890e-02,1.918499507559501618e-02
3.544079888932724631e-02,4.398407410648698390e-02,1.849326578539992050e-02,2.655653077055306066e-02
1.187940033801417050e-02,3.558349057563553464e-02,2.107964577649182672e-02,3.648681494164821015e-02
3.299651651630228222e-02,3.404365016644306935e-02,4.555101842262430228e-02,2.289911170761744358e-02
3.265425670371182448e-02,1.092185268925599008e-02,1.654262520152983973e-02,3.809714061963996590e-02
3.882647869814263158e-02,3.246929630847898013e-02,4.756201364745191174e-02,3.847143725626998856e-02
4.314794828658231884e-02,1.277462487264155108e-02,4.378573838603794233e-02,4.057726843737684969e-02
3.411869597289769740e-02,2.592401725593647399e-02,2.873474551529688753e-02,2.755625986048915871e-02
3.257857151463330186e-02,2.506815610710307063e-02,4.935407627289089411e-02,1.787663931858000932e-02
3.904180845628540952e-02,2.202752139202248521e-02,4.743349373691427284e-02,2.264858770571580304e-02
1.028525655007679097e-02,4.806409912445615967e-02,2.065572364887338641e-02,4.234866662642648022e-02
4.182151564120378112e-02,2.144715444707615687e-02,4.065414843938172651e-02,2.720917388153470257e-02
3.438520756027241276e-02,1.543307195458025124e-02,2.234580770122517393e-02,4.695421442213754126e-02
2.622267130205139379e-02,2.440236807492917812e-02,4.986515196109975873e-02,1.049205241503392561e-02
4.390770261118236845e-02,2.511649681054808902e-02,3.210111378200773691e-02,1.767562750653608322e-02
2.505386655270198243e-02,4.835924419237594418e-02,3.046615944585042562e-02,4.733938312363240170e-02
1.925143746412782270e-02,4.778705459677026757e-02,2.966115062054602847e-02,1.036695228771468240e-02
3.860019286692144280e-02,3.727159490131847636e-02,1.613694487084080600e-02,1.231896736998753031e-02
2.803366083474123638e-02,4.048629779741001744e-02,2.791095140649625661e-02,1.076387671707010676e-02
3.493497396143455114e-02,1.177276986075949557e-02,4.808999742547694772e-02,2.587729267332994354e-02
3.310511345259710414e-02,4.343295152429447331e-02,1.300989496432545731e-02,4.698579349753075757e-02
2.800563632385424939e-02,1.676398427500509769e-02,4.314267920666323836e-02,1.812414514697513468e-02
2.121528563250239113e-02,2.574924008375069351e-02,2.339862010566929468e-02,1.576735650106365211e-02
3.382768074995982227e-02,3.166515967157062378e-02,3.924569999973220175e-02,1.844473088912421121e-02
3.313770557644729609e-02,3.355580608966141076e-02,4.115056092530879756e-02,4.401707486545895776e-02
2.263076547372418201e-02,1.755446420706616162e-02,3.370002524154592366e-02,2.290148446822563855e-02
4.946177818416773453e-02,3.320957021763479289e-02,4.825566317296060143e-02,4.904418571463503573e-02
1.395033319059764063e-02,4.008394166760499699e-02,3.804613081289238280e-02,1.867862961671780744e-02
3.881558300887516522e-02,2.620268356661775710e-02,1.626240373849002080e-02,2.679222112572655912e-02
4.246601071122394627e-02,1.387186846489396087e-02,1.719603775692229303e-02,4.381104108175324502e-02
2.521476179287267944e-02,4.953746279805001235e-02,2.449686900976717069e-02,2.123079753387147051e-02
3.974706902169554412e-02,3.057053091747889001e-02,3.773639787369373333e-02,4.957907122385068338e-02
2.667189711789458295e-02,4.397867828636034537e-02,4.858465115024335201e-02,2.403995771718463875e-02
3.396489305866014913e-02,2.286495017360595100e-02,4.102592961816031031e-02,1.950482379753612494e-02
4.591212737974484370e-02,2.192148609871210491e-02,4.011417074083910989e-02,1.096089278768695718e-02
2.287594055982557911e-02,3.188183976753714705e-02,3.077795042149272103e-02,4.829558933887963951e-02
1.205891364445707548e-02,3.637472639624411003e-02,1.813259695016012155e-02,4.084827012698526855e-02
3.730681649125261456e-02,1.136578011543298156e-02,2.089284106190979207e-02,2.232518846310244803e-02
4.966539074711975865e-02,1.106278163838071357e-02,3.324354753236179877e-02,2.150769757268546772e-02
3.529492868654281884e-02,3.439460218205136338e-02,3.894705167988411071e-02,3.387011230770094888e-02
4.014938299219573958e-02,4.734468825159643401e-02,4.350709696787893183e-02,4.744097631188840675e-02
2.131166744004919789e-02,2.031775417464425429e-02,3.617328493140884588e-02,1.394269621562346101e-02
4.878229661287603047e-02,1.016420065237868403e-02,2.105813949297459520e-02,1.659623642154905293e-02
2.288002546008192223e-02,3.399129617710581336e-02,2.834575860590003715e-02,3.211072337211844790e-02
1.811917779675696616e-02,2.039893142882548416e-02,1.340000920589137778e-02,3.167672325561940450e-02
1.728239831375714269e-02,3.904810911906636539e-02,4.374844197757240399e-02,4.440776811672474123e-02
2.660797184863213094e-02,1.305793514575965229e-02,3.338900403427026015e-02,1.089454326869344729e-02
2.112512581578917734e-02,3.787353744513872328e-02,2.855918666854177085e-02,2.246931050125461349e-02
1.434311743139900924e-02,3.754809220393968971e-02,1.837385813231397561e-02,2.878581726443196070e-02
3.030876196422381541e-02,3.305064676426366921e-02,2.228837286772352919e-02,3.097942089426847234e-02
1.417796449903669341e-02,4.680220450339549199e-02,1.433329707504020153e-02,1.517311970483385328e-02
1.895288516686303298e-02,1.429151405651335124e-02,3.103523299204160452e-02,3.620427713540082942e-02
1.372550354411866333e-02,2.093407844744565871e-02,1.355834088969337312e-02,4.509220394515229408e-02
4.075706204489138590e-02,3.231725978574723906e-02,1.855321527932771858e-02,2.127237960299581052e-02
4.199595473500023629e-02,1.496359437205431464e-02,3.859264639582362516e-02,4.461436378961737559e-02
4.908194827724940423e-02,3.551278358768621829e-02,3.458463869276521413e-02,4.232144269777358969e-02
2.781091273072671538e-02,4.411811867040853902e-02,2.729334292780051519e-02,3.150496723175927327e-02
3.302478219470011966e-02,4.888345593325575666e-02,4.199170034476031044e-02,1.504562920564756281e-02
4.101590205158121838e-02,3.582146440374794211e-02,2.666350945362937208e-02,2.495095852488802418e-02
2.592422306672832744e-02,4.691673182831281042e-02,1.668173105062632083e-02,1.949293701249577709e-02
4.155106656584500041e-02,3.333294485878560143e-02,4.357294594133307580e-02,2.186349726505955327e-02
2.988955970099634735e-02,4.871396451068996797e-02,1.519259694350087037e-02,4.514397037473864144e-02
2.645089427779588609e-02,3.466077429828502698e-02,1.395871293716009764e-02,4.422290250038189707e-02
1.267780547312251892e-02,2.157332383458598207e-02,3.555029297168008778e-02,4.778432605760336155e-02
2.981610929344115368e-02,1.569637437273434591e-02,1.637135671775563628e-02,1.342680563706230221e-02
2.728759011522235295e-02,2.200058458412276069e-02,3.655712799537412516e-02,1.135311333033346866e-02
4.872209172408061006e-02,1.644565958107433584e-02,3.435425677279024120e-02,1.163848058088826944e-02
1.715301858894318493e-02,2.610298086466175671e-02,2.387766380109824366e-02,2.468352457214243595e-02
4.017524354152569172e-02,3.700973766563162709e-02,1.442714787535388614e-02,2.227208350542968576e-02
1.345436710049502382e-02,3.184160527501397192e-02,2.976609618065765434e-02,2.491048748098860857e-02
3.372248355621570992e-02,4.624494885268097544e-02,1.764719229836060957e-02,4.906739508115237625e-02
2.476980275719171259e-02,4.454737394630193387e-02,1.057539401569689355e-02,4.114135903644643849e-02
2.662869523949905337e-02,1.129089698058024713e-02,3.963308930509035211e-02,3.399714665296676985e-02
3.421423487973828531e-02,3.549970537224728800e-02,4.078659776199735493e-02,2.373759792606546654e-02
3.995606701646516740e-02,4.607443109986525398e-02,1.980028918023388207e-02,4.456013131602983013e-02
4.393462289536823051e-02,4.021770463642577315e-02,3.797374739907543456e-02,4.000131438116456828e-02
3.018903263235571399e-02,4.611488115251012598e-02,1.507111948563760739e-02,2.983479882643817749e-02
4.507512600737648145e-02,1.322634511361167088e-02,1.260316936722719917e-02,1.937589505079655855e-02
4.211242421666474417e-02,3.114945079552437074e-02,3.484018372447616335e-02,2.068337916787007374e-02
4.456416509350760724e-02,2.985140234110982699e-02,2.487082026881358085e-02,4.273233895074159128e-02
4.693325035394328715e-02,2.882627259158833388e-02,3.012102967118829300e-02,1.385428722189469865e-02
1.901679599764809908e-02,4.137126375165831732e-02,4.830533928072856809e-02,3.518619119922664767e-02
1.769416334518414055e-02,1.249288000767434861e-02,3.391979401977247843e-02,4.752975952923165631e-02
4.643644527648902592e-02,3.350581671899727915e-02,1.122899304861826528e-02,4.660288241461390396e-02
4.268345448952056559e-02,3.845439053195950918e-02,2.607678428759177547e-02,1.011039863319307570e-02
2.858970937222113373e-02,4.954902363199151227e-02,1.934791041671198031e-02,4.197550275199300740e-02
1.384621123679871842e-02,4.989450995674265393e-02,1.358487407162778209e-02,3.188102096728759327e-02
3.736495989879694279e-02,2.056320211551473931e-02,3.179490846377055341e-02,3.726978833723815915e-02
1.893969307133111513e-02,3.363879967397247900e-02,4.121126829410614451e-02,2.125171517970167109e-02
4.970499258443249191e-02,4.942866470063172341e-02,2.502530843151509060e-02,1.075675885348733110e-02
3.116123941534953978e-02,1.571274881659025235e-02,1.535111815021080774e-02,3.622850182064193958e-02
1.438302424845223915e-02,3.258756862853238317e-02,1.889171680301125061e-02,4.886234913859979073e-02
3.867763145185706963e-02,3.282099414096594642e-02,3.747100607294218816e-02,1.921321058439433294e-02
4.656292481587782223e-02,4.291464319256255155e-02,2.525265185086581626e-02,4.848043008736873521e-02
1.360836705982353817e-02,3.009037287033437119e-02,4.947217281810849937e-02,2.393695192346909084e-02
2.309466121869960600e-02,1.373178946144825927e-02,2.564852314238855180e-02,1.678772738243085316e-02
4.166730525174527910e-02,1.423563817183532559e-02,2.444417232003083529e-02,2.556111374644351106e-02
2.173884932861425145e-02,4.565673881862387928e-02,3.440034432606180886e-02,2.401949870657643649e-02
4.647851033784160257e-02,1.574763185545402164e-02,1.169153149545301869e-02,1.539165665026217232e-02
2.350519323603773164e-02,3.770390136245987261e-02,2.247298047626170026e-02,3.213298058179611671e-02
3.514497422586901343e-02,2.245779051388689662e-02,3.864992069897420224e-02,3.423145338541058041e-02
1.485577798885331577e-02,4.664748298594675185e-02,4.249124209264765195e-02,4.609681071384079398e-02
3.748142796287545070e-02,4.327136601882209527e-02,2.512979854903864274e-02,4.862860779714776871e-02
1.775677904509793265e-02,3.541929492953031083e-02,3.580802086339894552e-02,4.139139356810520726e-02
1.489388332126499043e-02,4.431498056242865607e-02,4.886756039536835350e-02,4.570829468204760243e-02
2.108616514451907772e-02,4.585567679090883642e-02,3.280405131818590891e-02,4.673372691621511393e-02
4.745590522329150990e-02,1.288718228924342485e-02,4.739052080340522277e-02,3.946376770374530191e-02
4.619786855372412515e-02,3.749418474407071461e-02,3.881002094810691999e-02,4.942946827891243206e-02
1.944163759131304486e-02,2.170215646579405633e-02,4.236902429392217645e-02,2.912663283701884265e-02
3.586639919670830262e-02,3.761822279873269087e-02,3.647114015931261083e-02,4.646432992315466248e-02
3.205026979348590127e-02,3.022736443641430015e-02,4.418573559967678421e-02,3.569921831098816362e-02
3.829904779698461992e-02,3.722987928389644152e-02,1.100224512375311443e-02,1.729894234264661712e-02
3.426374655526071705e-02,4.723558273954439612e-02,4.879837580056318319e-02,4.878738157337295794e-02
4.670647130487701887e-02,3.930645496491799729e-02,3.342913143953089861e-02,1.071570459325121502e-02
3.262393394423319937e-02,3.674169964166273950e-02,1.540175471500266832e-02,4.096540928349058641e-02
2.730100935082414859e-02,2.879143958801004544e-02,3.108181184725915258e-02,3.566875897156053521e-02
4.024448438449806237e-02,1.008614172251985630e-02,2.054494748421330924e-02,4.178801401600597265e-02
2.996439417642603881e-02,3.512513752605155720e-02,3.225922376246333212e-02,2.809281524700512483e-02
3.363436511127938094e-02,3.236957387267633268e-02,3.578769452517458621e-02,3.945218337997052210e-02
2.159573324313134035e-02,3.694168748238141342e-02,3.999328830663049367e-02,4.941922925287000473e-02
3.346493172586006287e-02,1.419450503365373741e-02,2.161118438662962271e-02,1.756407198246873191e-02
4.989842319022835121e-02,4.555507322342126214e-02,1.050665731385902642e-02,2.188093485619193451e-02
4.993391401094295079e-02,3.977643843021510389e-02,2.050826608669701484e-02,1.593476089101986126e-02
4.398027519738995778e-02,1.085685465453626979e-02,2.076656479513889347e-02,3.366646527655538929e-02
1.530100565005283741e-02,1.740878217511915294e-02,1.086995717377368768e-02,3.353803616624572576e-02
4.546062953269487672e-02,3.833035789995820758e-02,3.319055230944189389e-02,4.789351353805441913e-02
1.744179882988701469e-02,1.763877490558237587e-02,1.560470711470872060e-02,1.092041475907148951e-02
1.957795370775075247e-02,1.043853638610691553e-02,3.120756165745490474e-02,4.527500403584763800e-02
1.868490247547086730e-02,3.027553630500409015e-02,4.018966486155039347e-02,3.481618753628878266e-02
3.003581534283878557e-02,4.996977760179721617e-02,3.656967039890445664e-02,4.663196654863145663e-02
4.467184591763471296e-02,1.331362105763815064e-02,1.277644232253374000e-02,4.813839438578115804e-02
3.029427540347358339e-02,4.022303112068208869e-02,4.813713496427138999e-02,1.018579625008881814e-02
1.549490751301470931e-02,3.612957931143488677e-02,1.660322346630357937e-02,1.486768553683708201e-02
4.270466273232560728e-02,3.996376276014927675e-02,1.381896509357087056e-02,2.757427617799639019e-02
1.776363317693355204e-02,4.103462823444531393e-02,1.360956658969055336e-02,3.002581637625018063e-02
4.335857159355558516e-02,1.186530559913098054e-02,3.537152794054098520e-02,4.857080534030341207e-02
4.632369978154665668e-02,2.165497492179776010e-02,2.016408548163430015e-02,1.477218433126909272e-02
3.591083095936290631e-02,1.018856781003366942e-02,2.472800606062326018e-02,1.646990869026698431e-02
1.464374688886945289e-02,3.103166646897249220e-02,2.831436975638196990e-02,2.314565941442148569e-02
1.058062852017327242e-02,3.451057036431589425e-02,3.385539008215874418e-02,2.888748530017599958e-02
3.906776745547611146e-02,4.731650458221352273e-02,3.869539579816293901e-02,2.030800433077632056e-02
1.146966523136601010e-02,4.847176381278966301e-02,2.122430747107782734e-02,2.818437586174793452e-02
3.103120006167757461e-02,2.576191215193946588e-02,4.726919133117059302e-02,1.771708228685727957e-02
1.142792168510636114e-02,1.803412934074447027e-02,2.965514076572699220e-02,1.955222208600087067e-02
2.101557049770175212e-02,2.099319416455210432e-02,2.608862451618988026e-02,4.923388955259948296e-02
4.258544810738612574e-02,2.926803699421793442e-02,3.431941140525677364e-02,1.719317116309363597e-02
4.124724145034078249e-02,2.850758143526200411e-02,3.169684918200366824e-02,4.435474792286153711e-02
1.527903098312958022e-02,4.960170475301836635e-02,1.676252266938952490e-02,1.677253856875149038e-02
2.478929258282214915e-02,3.126190231852701146e-02,3.828939735609485778e-02,4.283715492083805393e-02
3.773372518045209345e-02,2.941339975846540833e-02,1.991558547460209327e-02,3.045183441047655259e-02
1.433782375271611814e-02,4.035898956606111948e-02,3.970910070925817714e-02,1.964726104532665482e-02
2.648207213509895519e-02,4.569950422730739703e-02,2.039629698543292402e-02,3.007684364304721164e-02
4.428772632415624300e-02,3.596029409767775159e-02,3.500214459208594170e-02,3.149938070167872944e-02
1.191020286333783866e-02,2.310805547855078468e-02,3.347592243626437702e-02,2.917732331970616932e-02
3.416470510763264246e-02,3.938834219892427269e-02,2.511409864259481553e-02,4.136760198186482940e-02
2.786634713327293400e-02,1.710575939694769509e-02,3.249167591189428689e-02,1.404246627913581860e-02
3.285443331446952220e-02,3.600387155346016638e-02,3.545723157423662231e-02,4.750222261701343707e-02
3.100212783062265137e-02,2.584938983355002801e-02,2.638360698055747244e-02,3.350640646998501171e-02
4.890334871374086428e-02,2.377815706245058752e-02,1.731707685531104490e-02,3.885783442561468320e-02
2.117361433999606635e-02,4.998285261357753029e-02,4.069246369061371715e-02,1.460240043725572270e-02
3.665578784503535636e-02,2.921176508926395798e-02,4.519081734261327227e-02,4.977406107876614083e-02
3.638953511243453454e-02,2.083318729214084231e-02,1.895688826731185481e-02,2.121639276005467950e-02
4.238648081343650981e-02,1.653827296563177562e-02,2.551399574464897207e-02,2.724779609263138641e-02
